"game","row","col","date","day","month","year","order","player1","player2","player3"
3545,3,4,"2011-01-07","07","01","2011",2,"Perez-Giz_Gabe","Gresko_Dana","Jensen_Dan"
3545,4,6,"2011-01-07","07","01","2011",3,"Perez-Giz_Gabe","Gresko_Dana","Jensen_Dan"
3546,4,1,"2011-01-06","06","01","2011",1,"Abell_Maureen","Jensen_Dan","Gratz_Steve"
3546,3,1,"2011-01-06","06","01","2011",2,"Abell_Maureen","Jensen_Dan","Gratz_Steve"
3546,4,5,"2011-01-06","06","01","2011",3,"Abell_Maureen","Jensen_Dan","Gratz_Steve"
3547,2,1,"2011-01-11","11","01","2011",1,"O'rourke_Sally","Braganza_Justin","Jensen_Dan"
3547,2,1,"2011-01-11","11","01","2011",2,"O'rourke_Sally","Braganza_Justin","Jensen_Dan"
3547,4,5,"2011-01-11","11","01","2011",3,"O'rourke_Sally","Braganza_Justin","Jensen_Dan"
3548,3,6,"2011-01-10","10","01","2011",1,"Murphy_Margaret","Rose_Michael","Jensen_Dan"
3548,3,4,"2011-01-10","10","01","2011",2,"Murphy_Margaret","Rose_Michael","Jensen_Dan"
3548,5,6,"2011-01-10","10","01","2011",3,"Murphy_Margaret","Rose_Michael","Jensen_Dan"
3549,2,5,"2011-01-12","12","01","2011",1,"Karlin_Elisabeth","Toal_Tom","O'rourke_Sally"
3549,5,1,"2011-01-12","12","01","2011",2,"Karlin_Elisabeth","Toal_Tom","O'rourke_Sally"
3550,2,1,"2011-01-14","14","01","2011",1,"Mcqueary_Matt","Mclean_John","Fox_Anthony"
3550,2,3,"2011-01-14","14","01","2011",2,"Mcqueary_Matt","Mclean_John","Fox_Anthony"
3550,4,1,"2011-01-14","14","01","2011",3,"Mcqueary_Matt","Mclean_John","Fox_Anthony"
3551,5,1,"2011-01-13","13","01","2011",1,"Olson_Sarah","Fox_Anthony","Toal_Tom"
3551,3,3,"2011-01-13","13","01","2011",2,"Olson_Sarah","Fox_Anthony","Toal_Tom"
3551,4,5,"2011-01-13","13","01","2011",3,"Olson_Sarah","Fox_Anthony","Toal_Tom"
3552,4,4,"1996-09-03","03","09","1996",1,"Curtis_Ted","Taub_Deb","Cullen_Bernie"
3552,3,2,"1996-09-03","03","09","1996",2,"Curtis_Ted","Taub_Deb","Cullen_Bernie"
3552,4,5,"1996-09-03","03","09","1996",3,"Curtis_Ted","Taub_Deb","Cullen_Bernie"
3553,5,5,"2011-01-17","17","01","2011",1,"Coletta_Gerard","Kasvin_Claudia","Fox_Anthony"
3553,4,5,"2011-01-17","17","01","2011",2,"Coletta_Gerard","Kasvin_Claudia","Fox_Anthony"
3553,4,6,"2011-01-17","17","01","2011",3,"Coletta_Gerard","Kasvin_Claudia","Fox_Anthony"
3554,3,1,"2011-01-18","18","01","2011",1,"Oken_Carrie","Binazir_Ali","Fox_Anthony"
3554,3,2,"2011-01-18","18","01","2011",2,"Oken_Carrie","Binazir_Ali","Fox_Anthony"
3554,3,6,"2011-01-18","18","01","2011",3,"Oken_Carrie","Binazir_Ali","Fox_Anthony"
3555,4,1,"2011-01-19","19","01","2011",1,"Gorham_Jeff","Metcalf_Margaret","Fox_Anthony"
3555,2,1,"2011-01-19","19","01","2011",2,"Gorham_Jeff","Metcalf_Margaret","Fox_Anthony"
3555,3,4,"2011-01-19","19","01","2011",3,"Gorham_Jeff","Metcalf_Margaret","Fox_Anthony"
3556,3,5,"2011-01-20","20","01","2011",1,"Harris_Scott","Wolfson_Julie","Gorham_Jeff"
3556,3,1,"2011-01-20","20","01","2011",2,"Harris_Scott","Wolfson_Julie","Gorham_Jeff"
3556,4,5,"2011-01-20","20","01","2011",3,"Harris_Scott","Wolfson_Julie","Gorham_Jeff"
3557,3,4,"2011-01-21","21","01","2011",1,"Sonmor_Amanda","Hollimon_Sandy","Harris_Scott"
3557,3,4,"2011-01-21","21","01","2011",2,"Sonmor_Amanda","Hollimon_Sandy","Harris_Scott"
3557,5,5,"2011-01-21","21","01","2011",3,"Sonmor_Amanda","Hollimon_Sandy","Harris_Scott"
3558,4,3,"2011-01-24","24","01","2011",1,"Thompson_Elaine","Magri_Josh","Sonmor_Amanda"
3558,5,4,"2011-01-24","24","01","2011",2,"Thompson_Elaine","Magri_Josh","Sonmor_Amanda"
3558,5,5,"2011-01-24","24","01","2011",3,"Thompson_Elaine","Magri_Josh","Sonmor_Amanda"
3559,4,5,"2011-01-25","25","01","2011",1,"Neufeld_Gitta","Hadjitarkhani_Abie","Sonmor_Amanda"
3559,2,3,"2011-01-25","25","01","2011",2,"Neufeld_Gitta","Hadjitarkhani_Abie","Sonmor_Amanda"
3559,4,4,"2011-01-25","25","01","2011",3,"Neufeld_Gitta","Hadjitarkhani_Abie","Sonmor_Amanda"
3560,5,4,"2011-01-26","26","01","2011",1,"Nelson_Ryan","Jennings_Tom","Neufeld_Gitta"
3560,3,4,"2011-01-26","26","01","2011",2,"Nelson_Ryan","Jennings_Tom","Neufeld_Gitta"
3560,5,1,"2011-01-26","26","01","2011",3,"Nelson_Ryan","Jennings_Tom","Neufeld_Gitta"
3561,5,3,"2011-01-28","28","01","2011",1,"Nutt_Eureka","Payne_Doug","Dvorak_Lisa"
3561,3,1,"2011-01-28","28","01","2011",2,"Nutt_Eureka","Payne_Doug","Dvorak_Lisa"
3561,4,3,"2011-01-28","28","01","2011",3,"Nutt_Eureka","Payne_Doug","Dvorak_Lisa"
3562,4,4,"2011-01-27","27","01","2011",1,"French_Kara","Dvorak_Lisa","Jennings_Tom"
3562,3,4,"2011-01-27","27","01","2011",2,"French_Kara","Dvorak_Lisa","Jennings_Tom"
3562,4,5,"2011-01-27","27","01","2011",3,"French_Kara","Dvorak_Lisa","Jennings_Tom"
3563,5,1,"2011-01-31","31","01","2011",1,"Marigliano_Johnny","Dupon_Jean","Nutt_Eureka"
3563,4,3,"2011-01-31","31","01","2011",2,"Marigliano_Johnny","Dupon_Jean","Nutt_Eureka"
3563,5,6,"2011-01-31","31","01","2011",3,"Marigliano_Johnny","Dupon_Jean","Nutt_Eureka"
3564,2,6,"2011-02-01","01","02","2011",1,"Roberts_Ron","Rosenbusch_Molly","Nutt_Eureka"
3564,4,1,"2011-02-01","01","02","2011",2,"Roberts_Ron","Rosenbusch_Molly","Nutt_Eureka"
3564,4,2,"2011-02-01","01","02","2011",3,"Roberts_Ron","Rosenbusch_Molly","Nutt_Eureka"
3565,5,5,"2011-02-02","02","02","2011",1,"Huijon_Mike","Cofone_Fred","Rosenbusch_Molly"
3565,2,3,"2011-02-02","02","02","2011",2,"Huijon_Mike","Cofone_Fred","Rosenbusch_Molly"
3565,5,6,"2011-02-02","02","02","2011",3,"Huijon_Mike","Cofone_Fred","Rosenbusch_Molly"
3566,5,2,"2011-02-04","04","02","2011",1,"Springer_Kristi","Mueller-Kim_Roger","Cofone_Fred"
3566,3,3,"2011-02-04","04","02","2011",2,"Springer_Kristi","Mueller-Kim_Roger","Cofone_Fred"
3566,3,6,"2011-02-04","04","02","2011",3,"Springer_Kristi","Mueller-Kim_Roger","Cofone_Fred"
3567,4,1,"2011-02-03","03","02","2011",1,"Christy_Marty","Do-Burrous_Mai","Cofone_Fred"
3567,3,1,"2011-02-03","03","02","2011",2,"Christy_Marty","Do-Burrous_Mai","Cofone_Fred"
3567,3,6,"2011-02-03","03","02","2011",3,"Christy_Marty","Do-Burrous_Mai","Cofone_Fred"
3568,4,1,"1986-12-17","17","12","1986",1,"Kilbane Koch_Judy","Hughes_Frank","Mcdonald_Phyllis"
3568,3,6,"1986-12-17","17","12","1986",2,"Kilbane Koch_Judy","Hughes_Frank","Mcdonald_Phyllis"
3568,5,5,"1986-12-17","17","12","1986",3,"Kilbane Koch_Judy","Hughes_Frank","Mcdonald_Phyllis"
3569,5,4,"2011-02-07","07","02","2011",1,"Beach_Erin","Wampler_Paul","Mueller-Kim_Roger"
3569,3,1,"2011-02-07","07","02","2011",2,"Beach_Erin","Wampler_Paul","Mueller-Kim_Roger"
3569,4,4,"2011-02-07","07","02","2011",3,"Beach_Erin","Wampler_Paul","Mueller-Kim_Roger"
3570,3,5,"2011-02-08","08","02","2011",1,"Baker_Keagan","Lecroy_Rachel","Wampler_Paul"
3570,3,6,"2011-02-08","08","02","2011",2,"Baker_Keagan","Lecroy_Rachel","Wampler_Paul"
3570,5,4,"2011-02-08","08","02","2011",3,"Baker_Keagan","Lecroy_Rachel","Wampler_Paul"
3571,3,4,"2011-02-09","09","02","2011",1,"Priest_Sean","Cohen_Daniel","Wampler_Paul"
3571,3,1,"2011-02-09","09","02","2011",2,"Priest_Sean","Cohen_Daniel","Wampler_Paul"
3571,5,5,"2011-02-09","09","02","2011",3,"Priest_Sean","Cohen_Daniel","Wampler_Paul"
3572,4,4,"2011-02-10","10","02","2011",1,"Kulkarni_Milind","Stephenson_Betsy","Wampler_Paul"
3572,4,1,"2011-02-10","10","02","2011",2,"Kulkarni_Milind","Stephenson_Betsy","Wampler_Paul"
3572,5,5,"2011-02-10","10","02","2011",3,"Kulkarni_Milind","Stephenson_Betsy","Wampler_Paul"
3573,4,3,"1989-01-03","03","01","1989",1,"Lafferty_John","Meyer_Annette","Vanni_Cigus"
3573,4,2,"1989-01-03","03","01","1989",2,"Lafferty_John","Meyer_Annette","Vanni_Cigus"
3573,5,4,"1989-01-03","03","01","1989",3,"Lafferty_John","Meyer_Annette","Vanni_Cigus"
3574,5,1,"2011-02-11","11","02","2011",1,"Rowland_Kate","Monteith_Sarah","Wampler_Paul"
3574,3,1,"2011-02-11","11","02","2011",2,"Rowland_Kate","Monteith_Sarah","Wampler_Paul"
3574,5,6,"2011-02-11","11","02","2011",3,"Rowland_Kate","Monteith_Sarah","Wampler_Paul"
3577,3,4,"2011-02-16","16","02","2011",1,"Rutter_Brad","NA_Watson","Jennings_Ken"
3577,3,1,"2011-02-16","16","02","2011",2,"Rutter_Brad","NA_Watson","Jennings_Ken"
3577,4,2,"2011-02-16","16","02","2011",3,"Rutter_Brad","NA_Watson","Jennings_Ken"
3578,5,3,"2011-02-17","17","02","2011",1,"Welch_Brandon","Wadman_Kate","Ie_Christian"
3578,3,6,"2011-02-17","17","02","2011",2,"Welch_Brandon","Wadman_Kate","Ie_Christian"
3578,5,1,"2011-02-17","17","02","2011",3,"Welch_Brandon","Wadman_Kate","Ie_Christian"
3579,5,5,"2011-02-18","18","02","2011",1,"Laporte_Kailyn","Ho_Steven","Cantor_Raphie"
3579,3,1,"2011-02-18","18","02","2011",2,"Laporte_Kailyn","Ho_Steven","Cantor_Raphie"
3579,5,4,"2011-02-18","18","02","2011",3,"Laporte_Kailyn","Ho_Steven","Cantor_Raphie"
3580,4,1,"2011-02-21","21","02","2011",1,"Van Duyn_Andrew","Elias-Pushett_Raya","Desai_Nikhil"
3580,3,1,"2011-02-21","21","02","2011",2,"Van Duyn_Andrew","Elias-Pushett_Raya","Desai_Nikhil"
3580,3,6,"2011-02-21","21","02","2011",3,"Van Duyn_Andrew","Elias-Pushett_Raya","Desai_Nikhil"
3581,5,3,"2011-02-22","22","02","2011",1,"Thiesfeld_Lindsey","Kahloon_Idrees","Audi_Cosi"
3581,5,4,"2011-02-22","22","02","2011",2,"Thiesfeld_Lindsey","Kahloon_Idrees","Audi_Cosi"
3581,5,6,"2011-02-22","22","02","2011",3,"Thiesfeld_Lindsey","Kahloon_Idrees","Audi_Cosi"
3582,2,1,"2011-02-23","23","02","2011",1,"Jensen_Carlee","Hart_Erin","Cooper_Raynell"
3582,3,1,"2011-02-23","23","02","2011",2,"Jensen_Carlee","Hart_Erin","Cooper_Raynell"
3582,3,4,"2011-02-23","23","02","2011",3,"Jensen_Carlee","Hart_Erin","Cooper_Raynell"
3583,3,6,"2011-02-24","24","02","2011",1,"Elias-Pushett_Raya","Kahloon_Idrees","Welch_Brandon"
3583,2,1,"2011-02-24","24","02","2011",2,"Elias-Pushett_Raya","Kahloon_Idrees","Welch_Brandon"
3583,4,4,"2011-02-24","24","02","2011",3,"Elias-Pushett_Raya","Kahloon_Idrees","Welch_Brandon"
3584,4,5,"2011-02-25","25","02","2011",1,"Thiesfeld_Lindsey","Laporte_Kailyn","Hart_Erin"
3584,4,5,"2011-02-25","25","02","2011",2,"Thiesfeld_Lindsey","Laporte_Kailyn","Hart_Erin"
3584,5,4,"2011-02-25","25","02","2011",3,"Thiesfeld_Lindsey","Laporte_Kailyn","Hart_Erin"
3585,4,6,"1988-11-02","02","11","1988",1,"Nauss_Phil","Anderson_Eileen","Roberts_Alison"
3585,2,2,"1988-11-02","02","11","1988",2,"Nauss_Phil","Anderson_Eileen","Roberts_Alison"
3585,4,5,"1988-11-02","02","11","1988",3,"Nauss_Phil","Anderson_Eileen","Roberts_Alison"
3586,3,5,"2011-02-28","28","02","2011",1,"Wadman_Kate","Cooper_Raynell","Desai_Nikhil"
3586,4,6,"2011-02-28","28","02","2011",2,"Wadman_Kate","Cooper_Raynell","Desai_Nikhil"
3586,5,4,"2011-02-28","28","02","2011",3,"Wadman_Kate","Cooper_Raynell","Desai_Nikhil"
3587,2,3,"2011-03-01","01","03","2011",1,"Elias-Pushett_Raya","Laporte_Kailyn","Cooper_Raynell"
3587,4,1,"2011-03-01","01","03","2011",2,"Elias-Pushett_Raya","Laporte_Kailyn","Cooper_Raynell"
3587,5,5,"2011-03-01","01","03","2011",3,"Elias-Pushett_Raya","Laporte_Kailyn","Cooper_Raynell"
3588,3,3,"2011-03-02","02","03","2011",1,"Elias-Pushett_Raya","Laporte_Kailyn","Cooper_Raynell"
3588,4,4,"2011-03-02","02","03","2011",2,"Elias-Pushett_Raya","Laporte_Kailyn","Cooper_Raynell"
3588,5,1,"2011-03-02","02","03","2011",3,"Elias-Pushett_Raya","Laporte_Kailyn","Cooper_Raynell"
3589,3,5,"2011-03-04","04","03","2011",1,"Pudlow_Mark","Lichterman_Sara","Bradshaw_Carl"
3589,3,3,"2011-03-04","04","03","2011",2,"Pudlow_Mark","Lichterman_Sara","Bradshaw_Carl"
3589,3,6,"2011-03-04","04","03","2011",3,"Pudlow_Mark","Lichterman_Sara","Bradshaw_Carl"
3590,5,3,"2011-03-03","03","03","2011",1,"Bradshaw_Carl","Boudreau_Cecilia","Rowland_Kate"
3590,4,1,"2011-03-03","03","03","2011",2,"Bradshaw_Carl","Boudreau_Cecilia","Rowland_Kate"
3590,4,5,"2011-03-03","03","03","2011",3,"Bradshaw_Carl","Boudreau_Cecilia","Rowland_Kate"
3591,3,1,"2011-03-08","08","03","2011",1,"Khavari_Meg","Mastroeni_Joe","Nelson_Mike"
3591,2,6,"2011-03-08","08","03","2011",2,"Khavari_Meg","Mastroeni_Joe","Nelson_Mike"
3591,5,3,"2011-03-08","08","03","2011",3,"Khavari_Meg","Mastroeni_Joe","Nelson_Mike"
3592,3,3,"2011-03-07","07","03","2011",1,"Hart_Dawn","Nelson_Mike","Bradshaw_Carl"
3592,3,6,"2011-03-07","07","03","2011",2,"Hart_Dawn","Nelson_Mike","Bradshaw_Carl"
3592,5,5,"2011-03-07","07","03","2011",3,"Hart_Dawn","Nelson_Mike","Bradshaw_Carl"
3593,4,6,"2011-03-09","09","03","2011",1,"Mcdonald_Quinn","Savage_Harley","Nelson_Mike"
3593,3,5,"2011-03-09","09","03","2011",2,"Mcdonald_Quinn","Savage_Harley","Nelson_Mike"
3593,4,6,"2011-03-09","09","03","2011",3,"Mcdonald_Quinn","Savage_Harley","Nelson_Mike"
3594,4,6,"2011-03-10","10","03","2011",1,"Bastian_Evan","Maas_Tim","Mcdonald_Quinn"
3594,3,5,"2011-03-10","10","03","2011",2,"Bastian_Evan","Maas_Tim","Mcdonald_Quinn"
3594,5,1,"2011-03-10","10","03","2011",3,"Bastian_Evan","Maas_Tim","Mcdonald_Quinn"
3595,5,2,"1993-06-17","17","06","1993",1,"Dunn_Kevin","Leach_Cliff","Price_Maryann"
3595,5,1,"1993-06-17","17","06","1993",2,"Dunn_Kevin","Leach_Cliff","Price_Maryann"
3595,5,3,"1993-06-17","17","06","1993",3,"Dunn_Kevin","Leach_Cliff","Price_Maryann"
3596,2,4,"2011-03-11","11","03","2011",1,"Sowder_Katie","Mcglynn_Mary","Maas_Tim"
3596,2,5,"2011-03-11","11","03","2011",2,"Sowder_Katie","Mcglynn_Mary","Maas_Tim"
3596,4,1,"2011-03-11","11","03","2011",3,"Sowder_Katie","Mcglynn_Mary","Maas_Tim"
3597,3,6,"2011-03-14","14","03","2011",1,"Cain_Lori","Dougherty_Ethan","Sowder_Katie"
3597,4,5,"2011-03-14","14","03","2011",2,"Cain_Lori","Dougherty_Ethan","Sowder_Katie"
3597,4,6,"2011-03-14","14","03","2011",3,"Cain_Lori","Dougherty_Ethan","Sowder_Katie"
3598,5,1,"2011-03-15","15","03","2011",1,"Kunzen_Tom","Myers_Kristi","Cain_Lori"
3598,4,4,"2011-03-15","15","03","2011",2,"Kunzen_Tom","Myers_Kristi","Cain_Lori"
3598,4,5,"2011-03-15","15","03","2011",3,"Kunzen_Tom","Myers_Kristi","Cain_Lori"
3599,3,2,"2011-03-16","16","03","2011",1,"Perigo_Peter","Rogers_Rebecca","Kunzen_Tom"
3599,3,6,"2011-03-16","16","03","2011",2,"Perigo_Peter","Rogers_Rebecca","Kunzen_Tom"
3599,4,3,"2011-03-16","16","03","2011",3,"Perigo_Peter","Rogers_Rebecca","Kunzen_Tom"
3600,3,1,"2011-03-17","17","03","2011",1,"Linnenbringer_Mary","Azzam_Zack","Kunzen_Tom"
3600,4,2,"2011-03-17","17","03","2011",2,"Linnenbringer_Mary","Azzam_Zack","Kunzen_Tom"
3600,5,5,"2011-03-17","17","03","2011",3,"Linnenbringer_Mary","Azzam_Zack","Kunzen_Tom"
3601,3,3,"2003-09-12","12","09","2003",1,"Kaiser_Jill","Mcgorrey_Bernie","Delaricheliere_Aimee"
3601,3,3,"2003-09-12","12","09","2003",2,"Kaiser_Jill","Mcgorrey_Bernie","Delaricheliere_Aimee"
3602,4,1,"2011-03-18","18","03","2011",1,"Stewart_Duncan","Varnado_Christine","Kunzen_Tom"
3602,3,1,"2011-03-18","18","03","2011",2,"Stewart_Duncan","Varnado_Christine","Kunzen_Tom"
3602,4,3,"2011-03-18","18","03","2011",3,"Stewart_Duncan","Varnado_Christine","Kunzen_Tom"
3603,4,4,"1989-12-07","07","12","1989",1,"Warren_Bill","Wyle_Alan","Burgess_Marge"
3603,2,1,"1989-12-07","07","12","1989",2,"Warren_Bill","Wyle_Alan","Burgess_Marge"
3603,4,5,"1989-12-07","07","12","1989",3,"Warren_Bill","Wyle_Alan","Burgess_Marge"
3604,5,4,"2011-03-21","21","03","2011",1,"Maxwell_Erin","Huey_Stephen","Kunzen_Tom"
3604,3,6,"2011-03-21","21","03","2011",2,"Maxwell_Erin","Huey_Stephen","Kunzen_Tom"
3604,4,4,"2011-03-21","21","03","2011",3,"Maxwell_Erin","Huey_Stephen","Kunzen_Tom"
3605,2,1,"2011-03-22","22","03","2011",1,"Barnes_Megan","Cohen_Barry","Kunzen_Tom"
3605,3,5,"2011-03-22","22","03","2011",2,"Barnes_Megan","Cohen_Barry","Kunzen_Tom"
3605,4,4,"2011-03-22","22","03","2011",3,"Barnes_Megan","Cohen_Barry","Kunzen_Tom"
3606,5,1,"2011-03-23","23","03","2011",1,"Russell_Janet","Santo_Jamie","Barnes_Megan"
3606,3,5,"2011-03-23","23","03","2011",2,"Russell_Janet","Santo_Jamie","Barnes_Megan"
3606,4,1,"2011-03-23","23","03","2011",3,"Russell_Janet","Santo_Jamie","Barnes_Megan"
3607,4,1,"2011-03-24","24","03","2011",1,"Mcclung_Connie","Brown_Michael","Barnes_Megan"
3607,3,3,"2011-03-24","24","03","2011",2,"Mcclung_Connie","Brown_Michael","Barnes_Megan"
3607,4,4,"2011-03-24","24","03","2011",3,"Mcclung_Connie","Brown_Michael","Barnes_Megan"
3608,4,4,"2011-03-25","25","03","2011",1,"Ross Godar_Julie","Sebert_Eric","Barnes_Megan"
3608,4,1,"2011-03-25","25","03","2011",2,"Ross Godar_Julie","Sebert_Eric","Barnes_Megan"
3608,5,6,"2011-03-25","25","03","2011",3,"Ross Godar_Julie","Sebert_Eric","Barnes_Megan"
3609,5,5,"2011-03-28","28","03","2011",1,"O'connor_Denise","Mccraw_Trey","Ross Godar_Julie"
3609,3,1,"2011-03-28","28","03","2011",2,"O'connor_Denise","Mccraw_Trey","Ross Godar_Julie"
3610,5,4,"2011-03-29","29","03","2011",1,"Sitting Crow Garner_Ted","Carlo_Jennifer","O'connor_Denise"
3610,3,4,"2011-03-29","29","03","2011",2,"Sitting Crow Garner_Ted","Carlo_Jennifer","O'connor_Denise"
3610,5,5,"2011-03-29","29","03","2011",3,"Sitting Crow Garner_Ted","Carlo_Jennifer","O'connor_Denise"
3611,5,3,"2011-03-30","30","03","2011",1,"Cheng_Paul","Dickens_Ellen","Sitting Crow Garner_Ted"
3611,2,1,"2011-03-30","30","03","2011",2,"Cheng_Paul","Dickens_Ellen","Sitting Crow Garner_Ted"
3611,3,3,"2011-03-30","30","03","2011",3,"Cheng_Paul","Dickens_Ellen","Sitting Crow Garner_Ted"
3612,4,6,"2011-04-01","01","04","2011",1,"Short_Christopher","Samburg_Mark","Wallwin_Amanda"
3612,3,1,"2011-04-01","01","04","2011",2,"Short_Christopher","Samburg_Mark","Wallwin_Amanda"
3612,4,5,"2011-04-01","01","04","2011",3,"Short_Christopher","Samburg_Mark","Wallwin_Amanda"
3613,4,6,"2011-03-31","31","03","2011",1,"Wallwin_Amanda","Lopez_J.D.","Dickens_Ellen"
3613,2,1,"2011-03-31","31","03","2011",2,"Wallwin_Amanda","Lopez_J.D.","Dickens_Ellen"
3613,5,3,"2011-03-31","31","03","2011",3,"Wallwin_Amanda","Lopez_J.D.","Dickens_Ellen"
3614,3,6,"2011-04-04","04","04","2011",1,"Moosbrugger_Tom","Otaka_Ko","Short_Christopher"
3614,2,1,"2011-04-04","04","04","2011",2,"Moosbrugger_Tom","Otaka_Ko","Short_Christopher"
3614,4,3,"2011-04-04","04","04","2011",3,"Moosbrugger_Tom","Otaka_Ko","Short_Christopher"
3615,4,5,"2011-04-05","05","04","2011",1,"Peterson_Cindy","Biggs_Cory","Short_Christopher"
3615,3,3,"2011-04-05","05","04","2011",2,"Peterson_Cindy","Biggs_Cory","Short_Christopher"
3615,4,5,"2011-04-05","05","04","2011",3,"Peterson_Cindy","Biggs_Cory","Short_Christopher"
3616,5,4,"2011-04-06","06","04","2011",1,"Ford Roth_Beth","Loren_Connie","Short_Christopher"
3616,4,2,"2011-04-06","06","04","2011",2,"Ford Roth_Beth","Loren_Connie","Short_Christopher"
3616,5,1,"2011-04-06","06","04","2011",3,"Ford Roth_Beth","Loren_Connie","Short_Christopher"
3617,4,5,"2011-04-07","07","04","2011",1,"Hostetter_Helen","Mclaurin_Mickey","Short_Christopher"
3617,5,1,"2011-04-07","07","04","2011",2,"Hostetter_Helen","Mclaurin_Mickey","Short_Christopher"
3617,5,6,"2011-04-07","07","04","2011",3,"Hostetter_Helen","Mclaurin_Mickey","Short_Christopher"
3618,3,1,"2011-04-08","08","04","2011",1,"Chen_Anselm","Sheppard_Kimberly","Short_Christopher"
3618,5,3,"2011-04-08","08","04","2011",2,"Chen_Anselm","Sheppard_Kimberly","Short_Christopher"
3618,5,6,"2011-04-08","08","04","2011",3,"Chen_Anselm","Sheppard_Kimberly","Short_Christopher"
3619,4,4,"2011-04-11","11","04","2011",1,"Kresowik_Tim","Timberlake_Heather","Short_Christopher"
3619,3,3,"2011-04-11","11","04","2011",2,"Kresowik_Tim","Timberlake_Heather","Short_Christopher"
3619,4,4,"2011-04-11","11","04","2011",3,"Kresowik_Tim","Timberlake_Heather","Short_Christopher"
3620,4,4,"2011-04-12","12","04","2011",1,"Cohen_Daniel","Munroe_Stephanie","Kresowik_Tim"
3620,4,5,"2011-04-12","12","04","2011",2,"Cohen_Daniel","Munroe_Stephanie","Kresowik_Tim"
3620,5,4,"2011-04-12","12","04","2011",3,"Cohen_Daniel","Munroe_Stephanie","Kresowik_Tim"
3621,3,5,"2011-04-13","13","04","2011",1,"Heard_Sara","Franklin_Michelle","Kresowik_Tim"
3621,4,4,"2011-04-13","13","04","2011",2,"Heard_Sara","Franklin_Michelle","Kresowik_Tim"
3621,5,1,"2011-04-13","13","04","2011",3,"Heard_Sara","Franklin_Michelle","Kresowik_Tim"
3622,5,1,"2011-04-14","14","04","2011",1,"Ruiz_Miguel","Douglass_Annie","Heard_Sara"
3622,4,5,"2011-04-14","14","04","2011",2,"Ruiz_Miguel","Douglass_Annie","Heard_Sara"
3622,5,1,"2011-04-14","14","04","2011",3,"Ruiz_Miguel","Douglass_Annie","Heard_Sara"
3623,2,4,"2011-04-15","15","04","2011",1,"Fulton Stout_Amy","Fenton_Jim","Heard_Sara"
3623,2,1,"2011-04-15","15","04","2011",2,"Fulton Stout_Amy","Fenton_Jim","Heard_Sara"
3623,2,3,"2011-04-15","15","04","2011",3,"Fulton Stout_Amy","Fenton_Jim","Heard_Sara"
3624,5,1,"2011-04-18","18","04","2011",1,"Paul Manuel_John","Fuller_Andrew","Heard_Sara"
3624,4,1,"2011-04-18","18","04","2011",2,"Paul Manuel_John","Fuller_Andrew","Heard_Sara"
3624,5,6,"2011-04-18","18","04","2011",3,"Paul Manuel_John","Fuller_Andrew","Heard_Sara"
3625,5,4,"1993-12-22","22","12","1993",1,"Glotzbach_Philip","Dixon_Dave","Grewe_Jean"
3625,4,4,"1993-12-22","22","12","1993",2,"Glotzbach_Philip","Dixon_Dave","Grewe_Jean"
3625,5,1,"1993-12-22","22","12","1993",3,"Glotzbach_Philip","Dixon_Dave","Grewe_Jean"
3626,5,6,"2011-04-19","19","04","2011",1,"Mitchell_Mary","Rhode_Jason","Heard_Sara"
3626,4,5,"2011-04-19","19","04","2011",2,"Mitchell_Mary","Rhode_Jason","Heard_Sara"
3626,4,6,"2011-04-19","19","04","2011",3,"Mitchell_Mary","Rhode_Jason","Heard_Sara"
3627,4,2,"2011-04-20","20","04","2011",1,"Woolsey_Robin","Ruemenapp_Kirsten","Mitchell_Mary"
3627,3,4,"2011-04-20","20","04","2011",2,"Woolsey_Robin","Ruemenapp_Kirsten","Mitchell_Mary"
3627,4,1,"2011-04-20","20","04","2011",3,"Woolsey_Robin","Ruemenapp_Kirsten","Mitchell_Mary"
3628,2,2,"2011-04-21","21","04","2011",1,"Miller_Beth","Meacham_Brian","Woolsey_Robin"
3628,4,3,"2011-04-21","21","04","2011",2,"Miller_Beth","Meacham_Brian","Woolsey_Robin"
3628,4,5,"2011-04-21","21","04","2011",3,"Miller_Beth","Meacham_Brian","Woolsey_Robin"
3629,4,3,"2011-04-22","22","04","2011",1,"Cohen_Nick","Frodyma_Kc","Meacham_Brian"
3629,2,6,"2011-04-22","22","04","2011",2,"Cohen_Nick","Frodyma_Kc","Meacham_Brian"
3629,4,4,"2011-04-22","22","04","2011",3,"Cohen_Nick","Frodyma_Kc","Meacham_Brian"
3630,5,1,"2011-04-25","25","04","2011",1,"Narikiyo_Chuck","Barkley-Levenson_Emily","Meacham_Brian"
3630,4,3,"2011-04-25","25","04","2011",2,"Narikiyo_Chuck","Barkley-Levenson_Emily","Meacham_Brian"
3630,4,4,"2011-04-25","25","04","2011",3,"Narikiyo_Chuck","Barkley-Levenson_Emily","Meacham_Brian"
3631,4,1,"2011-04-26","26","04","2011",1,"Levin_Andy","Canfield Fuller_Sarah","Meacham_Brian"
3631,3,4,"2011-04-26","26","04","2011",2,"Levin_Andy","Canfield Fuller_Sarah","Meacham_Brian"
3631,5,1,"2011-04-26","26","04","2011",3,"Levin_Andy","Canfield Fuller_Sarah","Meacham_Brian"
